first_deriv_682.0,lat_norm,first_deriv_555.0,first_deriv_563.0,first_deriv_542.0,first_deriv_560.0,first_deriv_565.0,Rrs_686.0,first_deriv_558.0,first_deriv_532.0,first_deriv_692.0,Rrs_684.0,Rrs_682.0,first_deriv_699.0,first_deriv_694.0,Rrs_692.0,first_deriv_545.0,first_deriv_691.0,first_deriv_693.0,Rrs_683.0,dist_from_center,Rrs_681.0,first_deriv_568.0,first_deriv_707.0,second_deriv_653.0,first_deriv_702.0,first_deriv_701.0,second_deriv_671.0,Rrs_717.0,Rrs_691.0,second_deriv_487.0,second_deriv_565.0,second_deriv_515.0,first_deriv_703.0,first_deriv_696.0,first_deriv_698.0,second_deriv_505.0,Rrs_702.0,Rrs_689.0,second_deriv_540.0,second_deriv_660.0,Rrs_701.0,Rrs_679.0,first_deriv_708.0,second_deriv_490.0,first_deriv_550.0,second_deriv_356.0,first_deriv_697.0,second_deriv_361.0,second_deriv_403.0,first_deriv_540.0,first_deriv_704.0,lon_norm,Rrs_688.0,first_deriv_673.0,Rrs_693.0,first_deriv_553.0,first_deriv_683.0,Rrs_694.0,Rrs_696.0,Rrs_703.0,first_deriv_706.0,Rrs_678.0,first_deriv_670.0,FLH,first_deriv_547.0,first_deriv_676.0,first_deriv_530.0,second_deriv_665.0,Rrs_699.0,second_deriv_502.0,first_deriv_510.0,Rrs_704.0,Rrs_698.0,Rrs_676.0,first_deriv_512.0,Rrs_697.0,Rrs_719.0,Rrs_677.0,Rrs_673.0,Rrs_675.0,first_deriv_675.0,Rrs_687.0,first_deriv_657.0,first_deriv_507.0,first_deriv_672.0,second_deriv_666.0,first_deriv_668.0,first_deriv_655.0,blue_green_ratio,ratio_490_555,first_deriv_713.0,second_deriv_462.0,Rrs_706.0,second_deriv_676.0,auc_nir,first_deriv_681.0,second_deriv_542.0,first_deriv_535.0,Rrs_671.0
0.09190532,-0.021206561,0.0057052947,-0.02990687,0.038725786,-0.0005263691,0.034569174,-0.0011898184,0.0029106033,-0.0069252243,-0.006787629,0.0,0.0,-0.0027534796,0.02057574,0.028684475,0.06896424,0.0047727176,0.007848322,0.0,0.016519653,0.0,0.0034016492,0.0012784952,0.044190608,0.0,-0.003061391,-0.0664541,-0.0049885414,0.0351417,0.013099961,-0.00041908748,0.0070897588,0.0,0.017835645,-0.004329458,0.002114363,-0.0015671928,0.0,0.020384353,-0.0055302195,0.0,0.0,-0.03400201,-0.016254766,0.008651665,0.030651312,0.0,0.022309115,0.0044337767,0.0,-0.0041204207,-0.046270475,0.0,0.0038489613,0.0,0.011822472,0.021045487,0.0,0.0,0.0,0.002964636,0.0,0.0062313867,0.0,-0.0025914211,0.0032758752,0.004310223,0.022314074,0.0,-0.014103825,-0.011449899,-0.0040130788,0.0,0.010116344,0.0,0.0,-0.00056435505,0.0,0.0,0.0,0.0,0.0,0.032190114,0.056614812,-0.020285223,-0.008280296,0.010199709,0.001260253,0.0,0.0,0.0,0.0048235306,0.0,0.004193795,0.0,0.0080813235,-0.03468624,0.0014534653,-0.019034397
-0.063094296,0.069561705,-0.0034714807,-0.013232063,-0.012010671,-0.00046189997,0.016023446,-0.00082595646,0.0029106033,-0.009624369,-0.014185916,0.0,0.0,-0.0082327705,0.006417099,0.047641482,0.02870748,0.0047727176,0.0056159673,0.0,-0.0031343256,0.0,0.016415086,0.0019858484,-0.015506191,0.0,0.028561762,0.11126349,-0.0051660934,-0.005020243,0.007180754,-0.00041908748,0.00660924,0.0,0.01835963,-0.004329458,0.00027335063,-0.0015671928,0.0,0.023446735,0.03729661,0.0,0.0,-0.035024147,-0.02590859,0.008651665,0.020568345,0.0,-0.009311987,0.008649696,0.0,-0.0012653458,0.11045638,0.0,-0.0015121833,0.0,0.04121276,-0.026265549,0.0,0.0,0.0,0.002964636,0.0,0.0022103162,0.0,-0.002797692,0.005230367,-0.017410422,0.008215576,0.0,1.8858467e-05,-0.007821845,-0.003389816,0.0,0.017530687,0.0,0.0,-0.012064742,0.0,0.0,0.0,0.0,0.0,-0.00021800515,0.012429359,-0.013125876,-0.009207873,-0.04174485,-0.004200843,0.0,0.0,0.0,0.015541231,0.0,0.004193795,0.0,-0.017222393,0.00647164,0.00094185467,-0.014386813
-0.017695975,-0.021671467,0.005507759,-0.014737767,0.0059055705,-0.00088237383,-0.0066294186,-0.00041808258,0.0029106033,0.098665684,0.094058275,0.0,0.0,0.011330798,0.018357202,0.02368173,0.05243961,0.028807018,0.0056772865,0.0,0.0029844157,0.0,-0.011638148,0.0012784952,0.0721867,0.0,0.0015306954,-0.06332848,-0.0050222212,-0.0033022694,0.006403057,-0.00041908748,0.0013132361,0.0,0.017835645,-0.004163184,0.021451283,-0.0015671928,0.0,0.119566716,0.01991356,0.0,0.0,-0.011113368,0.38080445,0.016607936,0.016900178,0.0,0.024080986,-0.08715974,0.0,-0.0041204207,-0.027102234,0.0,0.0038489613,0.0,0.004110525,0.021045487,0.0,0.0,0.0,0.0028901494,0.0,-0.004003718,0.0,-0.0014489244,-0.0051272297,0.2441246,0.022314074,0.0,0.003411547,-0.027719043,-0.0024761548,0.0,0.0077995565,0.0,0.0,-0.0043827496,0.0,0.0,0.0,0.0,0.0,0.011439609,-0.02920719,0.019706536,-0.0038193553,-0.0071598813,0.001260253,0.0,0.0,0.0,0.00012067193,0.0,0.004193795,0.0,0.0012347236,0.019022929,0.0037833753,-0.025545023
-0.058312215,0.0747934,0.15556014,-0.0142875025,-0.016306339,0.00046189982,-0.17030862,-0.0010641624,0.00028305582,-0.0059927795,0.0003896095,0.0,0.0,0.012653245,-0.010703303,0.043931246,-0.03709125,-0.0003455216,0.01743998,0.0,-0.0034902217,0.0,0.007983317,0.0058792485,-0.01253905,0.0,0.0018962104,-0.030829694,-0.0092309825,-0.014630746,0.025239188,-0.0015776104,0.00660924,0.0,0.011866446,-0.0022477428,0.07203555,-0.0015671928,0.0,0.003977072,0.01991356,0.0,0.0,-0.029695563,-0.020640511,-0.024673266,0.027300242,0.0,0.012833147,-0.0049135294,0.0,0.009795748,0.103058726,0.0,-0.008444201,0.0,-0.021369582,-0.00937012,0.0,0.0,0.0,0.002501432,0.0,0.0011840748,0.0,-0.002797692,0.005230367,-0.027660483,-0.005628639,0.0,-0.0021971506,0.005795657,-0.003389816,0.0,0.017530687,0.0,0.0,0.0057064393,0.0,0.0,0.0,0.0,0.0,0.0004266965,0.07201268,0.0692689,0.010789477,-0.007141169,-0.0026561832,0.0,0.0,0.0,0.015541231,0.0,0.004193795,0.0,0.030273926,-0.021945,0.0014534653,-0.007974381
0.1098912,-0.023627196,0.007361388,-0.023093542,0.040894896,0.00088237383,0.034569174,-0.0011898184,0.0029106033,-0.0069252243,-0.0067310277,0.0,0.0,-0.0027534796,0.013730818,-0.04103569,0.06896424,0.00080961245,0.007848322,0.0,0.031214612,0.0,0.0034016492,0.0012784952,-0.002765957,0.0,-0.003061391,-0.0664541,-0.00722735,0.028885446,0.019365463,-0.00041908748,0.0070897588,0.0,0.01770143,-0.004329458,-0.008862476,-0.006904106,0.0,-0.021817831,-0.0055302195,0.0,0.0,-0.030512441,-0.019079484,0.016607936,0.03549493,0.0,0.011514548,0.011050476,0.0,-0.0041204207,-0.05373098,0.0,0.0038489613,0.0,0.011822472,0.021045487,0.0,0.0,0.0,0.0028901494,0.0,0.0062313867,0.0,-0.0025914211,0.0032758752,0.004041264,0.022314074,0.0,-0.014103825,-0.011449899,-0.0040130788,0.0,0.013605911,0.0,0.0,-0.0031527393,0.0,0.0,0.0,0.0,0.0,0.012481252,0.056614812,-0.03476214,-0.008280296,0.010199709,0.001260253,0.0,0.0,0.0,0.007481831,0.0,0.004193795,0.0,-0.024728552,-0.033430155,0.0014534653,-0.019034397
-0.03823003,-0.034491144,0.00013941899,-0.022131974,0.03851038,-0.00088237383,0.026906326,-0.0011898184,0.0029106033,-0.012940672,-0.010017863,0.0,0.0,-0.0036794725,0.010326089,0.06169202,0.07266578,0.0047727176,0.0014885652,0.0,-0.014942207,0.0,-0.024052303,0.0021947464,-0.025221126,0.0,-0.0037924207,-0.06112965,-0.010308978,0.07285917,0.007180754,-0.00041908748,0.0070897588,0.0,0.01770143,0.02350277,-0.020028343,-0.0015671928,0.0,-0.047274556,-0.0055302195,0.0,0.0,-0.030512441,-0.020253614,0.016607936,0.029882843,0.0,-0.069279365,-0.064245015,0.0,-0.013743091,-0.043413386,0.0,0.00853776,0.0,0.0050186734,-0.007882143,0.0,0.0,0.0,0.0028901494,0.0,0.0075065955,0.0,-0.0025914211,0.0032758752,0.0004849108,0.008215576,0.0,-0.0013707003,-0.011449899,-0.01019715,0.0,0.013605911,0.0,0.0,0.009210425,0.0,0.0,0.0,0.0,0.0,-0.012292127,0.015238307,-0.05156789,-0.008280296,0.02154493,-0.004200843,0.0,0.0,0.0,-0.1011447,0.0,0.004193795,0.0,-0.0083025545,-0.039195642,0.0014534653,-0.022388123
-0.061874796,-0.04416243,-0.014563575,0.0026052129,-0.026871033,-0.00046189997,0.018836256,-0.005935562,0.029370548,-0.013583923,-0.0076677143,0.0,0.0,-0.011149892,-0.0082961405,-0.23373082,-0.060605675,0.0036175838,0.0037045737,0.0,-0.0072448472,0.0,-0.015196566,0.0010361263,-0.017268728,0.0,-0.0037924207,-0.027460182,-0.01868556,0.019482493,0.0081052445,0.008000761,0.00408172,0.0,0.021135248,0.012202034,-0.0050321375,-0.0023300573,0.0,-0.009372384,0.03729661,0.0,0.0,-0.021612018,-0.058159787,0.008651665,-0.07490914,0.0,-0.011975835,-0.03532839,0.0,-0.013743091,-0.085573584,0.0,0.017923826,0.0,-0.0026022745,-0.018304585,0.0,0.0,0.0,0.002964636,0.0,0.032224663,0.0,-0.009987822,0.0032758752,-0.0118105635,0.008215576,0.0,-0.0035867095,0.05022636,0.026949612,0.0,0.013605911,0.0,0.0,-0.00056435505,0.0,0.0,0.0,0.0,0.0,-0.013749894,0.0433387,-0.02075334,-0.080976956,0.0032011755,-0.03613556,0.0,0.0,0.0,0.008380872,0.0,0.0021692698,0.0,0.0046472335,-0.03907603,0.0014534653,0.02681778
-0.02809499,0.064484164,-0.0050079655,0.0017884109,-0.020889355,0.00046189982,0.047682397,-0.004512784,0.014247557,-0.01121905,-0.0070965653,0.0,0.0,-0.015309019,-0.026032189,-0.20464665,-0.053123765,0.0036175838,-0.050177872,0.0,-0.0031343256,0.0,0.007983317,0.0010361263,-0.011274903,0.0,-0.057123538,0.042714756,-0.007151887,0.03592509,0.01410632,0.0047328314,0.00408172,0.0,-0.022817789,0.012202034,-0.0034772418,-0.006904106,0.0,-0.014130446,0.03729661,0.0,0.0,-0.021612018,-0.03326693,0.008651665,0.063241154,0.0,0.0088507,-0.024962462,0.0,-0.0086492095,0.08615798,0.0,-0.0044002035,0.0,-0.021369582,0.012500659,0.0,0.0,0.0,0.002964636,0.0,-0.008396419,0.0,-0.002797692,0.005230367,-0.027660483,-0.008536999,0.0,-0.0021971506,0.01436603,0.008958801,0.0,0.013605911,0.0,0.0,-0.009476357,0.0,0.0,0.0,0.0,0.0,-0.009335633,0.030046757,0.08955581,0.0035759988,0.017806413,-0.0025635664,0.0,0.0,0.0,0.015541231,0.0,0.0021692698,0.0,-0.017222393,-0.0018782741,0.00094185467,0.07582868
-0.06715681,0.08665004,-0.0037605485,-0.0029735952,-0.016306339,0.00046189982,0.018714221,-0.00169669,-0.054553624,-0.009624369,-0.019685822,0.0,0.0,-0.0038962802,-0.0037228782,0.055124428,-0.046758395,0.0036175838,0.007996386,0.0,-0.0048249266,0.0,-0.046711277,0.0019858484,-0.018568262,0.0,0.0018962104,-0.13178478,-0.00722735,-0.010408452,0.008835057,0.0047328314,0.006259778,0.0,-0.043916054,-0.0022477428,0.0035343403,-0.0015671928,0.0,-0.09962236,-0.0055302195,0.0,0.0,-0.030512441,-0.018125625,-0.04736337,0.037780605,0.0,0.011514548,-0.022316242,0.0,-0.0046441443,0.05271574,0.0,0.05492881,0.0,-0.018219262,-0.007882143,0.0,0.0,0.0,0.0018465696,0.0,-0.0071554673,0.0,-0.002797692,0.005230367,-0.041972283,-0.030429024,0.0,-0.0021971506,-0.008470398,-0.003389816,0.0,0.013605911,0.0,0.0,-0.004953538,0.0,0.0,0.0,0.0,0.0,-0.00029466604,0.11635349,-0.027190968,0.0072407583,-0.0076699564,-0.004200843,0.0,0.0,0.0,0.009161174,0.0,-0.008449845,0.0,-0.017222393,-0.0036676927,0.0014534653,-0.016828759
0.07110621,-0.078238696,0.0024562222,-0.005830814,0.014646912,-0.00088237383,0.028155236,-0.0026003353,0.0029106033,0.024607535,0.086660385,0.0,0.0,0.021665433,0.030698318,0.0018567136,0.052127685,0.028807018,0.006984285,0.0,-0.009486187,0.0,-0.013399041,-0.0007198085,-0.0027860622,0.0,0.0018962104,-0.037295386,-0.00899595,-0.010408452,0.02740481,-0.00041908748,0.01764881,0.0,0.02737416,-0.004163184,0.00062396936,-0.0015671928,0.0,-0.12785216,0.00077468343,0.0,0.0,0.030943196,-0.023671526,0.0069447863,0.02615004,0.0,-0.10991542,0.008386923,0.0,0.033578683,-0.019684467,0.0,0.0038489613,0.0,0.0065589864,0.021045487,0.0,0.0,0.0,-0.100191854,0.0,-0.004003718,0.0,-0.0014489244,-0.017041497,0.15288039,0.03029459,0.0,0.003411547,-0.008273842,-0.0024761548,0.0,-0.020688942,0.0,0.0,-0.01756327,0.0,0.0,0.0,0.0,0.0,0.010706751,-0.028010532,-0.0014481479,-0.0038193553,-0.0059632217,0.001260253,0.0,0.0,0.0,0.0063328412,0.0,-0.028394807,0.0,0.0007122578,0.0053273207,0.0024461912,-0.02324119
-0.10463808,-0.05131224,-0.013080189,-0.0062798276,-0.026871033,-0.00033244365,0.03798459,-0.0063362634,0.007091669,-0.013583923,-0.031539164,0.0,0.0,-0.016955385,0.011117954,-0.20697692,0.028278647,0.0070782234,0.0056323144,0.0,-0.014475365,0.0,-0.024052303,0.000729162,0.16031514,0.0,-0.003061391,0.025560267,-0.009016285,0.019482493,0.0090994835,0.0012572623,0.0038522107,0.0,-0.057962034,-0.011519326,0.0063942797,-0.0023300573,0.0,-0.06713278,0.03729661,0.0,0.0,-0.033132043,-0.02832495,-2.7064001e-05,-0.13418967,0.0,-0.010722331,0.012260281,0.0,-0.013193934,-0.062772624,0.0,0.00073553226,0.0,0.010758955,0.039209165,0.0,0.0,0.0,0.0020998456,0.0,0.012788839,0.0,-0.009987822,0.005230367,-0.048109405,-0.030429024,0.0,0.0045364276,-0.05344632,0.026949612,0.0,0.016511299,0.0,0.0,-0.0017943652,0.0,0.0,0.0,0.0,0.0,0.04334622,-0.028913926,-0.010169725,-0.0059835534,-0.04791677,-0.004200843,0.0,0.0,0.0,-0.044771545,0.0,0.004447287,0.0,-0.0015058785,0.007712266,0.0014534653,-0.012476848
-0.07528567,-0.031023448,-0.0054773157,-0.005971538,-0.039717883,0.00046189982,-0.1066435,-0.0020487003,0.0029106033,-0.012940672,-0.0026839538,0.0,0.0,-0.013317905,-0.0030366722,-0.123049155,-0.039720867,-0.0003455216,0.0049983505,0.0,-0.022172725,0.0,0.0019070883,-0.008014585,-0.013874706,0.0,-0.0037924207,-0.048701394,-0.0076898397,0.028885446,0.01410632,-0.0015776104,0.00660924,0.0,0.016936118,-0.0022477428,-0.0054264567,-0.006904106,0.0,-0.049202386,-0.014484284,0.0,0.0,-0.0453089,-0.039273273,-0.04736337,0.039565768,0.0,0.011514548,-0.0044192537,0.0,0.0044522374,-0.073890805,0.0,0.006831687,0.0,-0.0061301705,-6.855419e-05,0.0,0.0,0.0,0.0018465696,0.0,0.0035528704,0.0,-0.009987822,0.0029448727,-0.06335028,-0.007983587,0.0,0.0045364276,-0.008994743,-0.01019715,0.0,0.017530687,0.0,0.0,0.00028385513,0.0,0.0,0.0,0.0,0.0,-0.015505681,0.014960866,-0.029422536,0.021406,0.004662535,0.0007968549,0.0,0.0,0.0,-0.005241462,0.0,0.004193795,0.0,-0.0083025545,0.0107807405,0.0014534653,-0.007829264
-0.050188854,-0.0046904758,0.003376793,-0.012440017,0.038725786,-0.00088237383,0.028958548,-0.0011898184,0.0029106033,-0.00994115,-0.029583512,0.0,0.0,0.017517693,0.026976172,0.045936696,0.020693297,0.0031151182,0.0057803765,0.0,0.042835504,0.0,-0.024052303,0.004630617,-0.012844378,0.0,0.0018962104,-0.06395022,-0.005989272,-0.010408452,-0.017630976,-0.00041908748,0.0066325124,0.0,0.01231328,-0.011519326,-0.008317374,-0.0009820531,0.0,-0.08123388,-0.0013298972,0.0,0.0,0.047263604,-0.02107511,0.016607936,0.027264303,0.0,-0.02464304,0.015389173,0.0,-0.0037792202,-0.043413386,0.0,0.0038489613,0.0,0.0050186734,-0.026265549,0.0,0.0,0.0,0.0028901494,0.0,0.0053862296,0.0,-0.0025914211,-0.003051048,-0.023199905,0.008215576,0.0,0.015053543,-0.0110786315,-0.01019715,0.0,-0.0352415,0.0,0.0,0.00028385513,0.0,0.0,0.0,0.0,0.0,-0.004280847,-0.04388459,-0.0022571292,-0.0038193553,-0.008571075,-0.004200843,0.0,0.0,0.0,0.0069359993,0.0,0.004193795,0.0,-0.0015058785,0.012139341,0.0014534653,-0.019034397
-0.053069737,0.107000396,0.15556014,-0.0142875025,-0.010219589,0.00046189982,-0.11974929,-0.0018040134,0.002718688,-0.0059927795,0.024124984,0.0,0.0,-0.004056139,-0.0022329255,0.06445152,-0.06318126,0.0036175838,0.004814854,0.0,-0.0034902217,0.0,0.007983317,-0.0068559647,-0.01253905,0.0,0.0018962104,0.010419947,-0.00722735,0.0351417,0.007840818,0.0047328314,0.0074663986,0.0,-0.03707048,-0.0022477428,0.019388452,-0.0015671928,0.0,-0.023788746,-0.0055302195,0.0,0.0,-0.030512441,-0.035687868,7.718522e-05,0.039115883,0.0,0.011514548,-0.023546528,0.0,0.0044522374,0.056145843,0.0,-0.008444201,0.0,-0.021369582,0.012809541,0.0,0.0,0.0,0.0022697174,0.0,-0.00036417705,0.0,0.018651273,0.0032758752,0.010757061,-0.007983587,0.0,-0.0021971506,0.010448709,-0.003389816,0.0,0.013605911,0.0,0.0,-0.004953538,0.0,0.0,0.0,0.0,0.0,0.0003175733,0.07201268,-0.05897457,0.0072407583,-0.0062085968,-0.0026561832,0.0,0.0,0.0,0.023687191,0.0,0.004447287,0.0,-0.017222393,-0.038387552,0.0014534653,-0.012621965
0.13536644,0.00065219775,0.0032164224,-0.0132959755,0.014646912,-0.00088237383,0.024622003,-0.0026003353,0.0029106033,-0.008766078,0.086660385,0.0,0.0,-0.004385305,0.018357202,0.047515843,0.06058374,0.028807018,0.005733643,0.0,0.016519653,0.0,-0.011638148,0.004630617,-0.002156368,0.0,0.0018962104,0.008092209,-0.0027418218,-0.005020243,-0.012448857,-0.00041908748,0.023726394,0.0,0.042137697,-0.004163184,0.005093036,-0.0009820531,0.0,-0.08418064,-0.0055302195,0.0,0.0,-0.03400201,-0.01823484,-2.7064001e-05,0.027264303,0.0,0.024080986,0.012143649,0.0,-0.0037792202,-0.02213293,0.0,0.0038489613,0.0,0.004110525,0.021045487,0.0,0.0,0.0,0.0020998456,0.0,0.0063803876,0.0,-0.0014489244,0.010412517,-0.02282247,0.022314074,0.0,-0.011887816,-0.0100942515,-0.0040130788,0.0,0.010116344,0.0,0.0,0.00028385513,0.0,0.0,0.0,0.0,0.0,0.009191046,-0.02920719,0.01815679,-0.00542477,-0.008640155,0.001260253,0.0,0.0,0.0,0.00012067193,0.0,0.014944635,0.0,0.0080813235,-0.15820915,0.0037833753,-0.019034397
-0.06379813,0.05178532,-0.0057696057,-0.0026675914,-0.010482999,0.00046189982,0.04174486,-0.0011844123,0.014247557,-0.0114652235,-0.018051352,0.0,0.0,-0.010959236,0.00216858,-0.20058805,-0.0677053,0.0036175838,-0.050835975,0.0,-0.0031343256,0.0,-0.024449315,0.000729162,-0.013857475,0.0,-0.0037924207,-0.008882683,-0.007151887,0.03592509,0.01410632,0.0047328314,0.00408172,0.0,-0.00032875407,0.012202034,-0.021023765,-0.006904106,0.0,-0.012350443,-0.014484284,0.0,0.0,-0.03171235,-0.023235602,0.008651665,0.05138141,0.0,0.0088507,-0.013849709,0.0,-0.013748814,0.08194171,0.0,-0.0044002035,0.0,-0.0012155944,0.021045487,0.0,0.0,0.0,0.002964636,0.0,-0.013800418,0.0,-0.002797692,0.0032758752,0.006624561,-0.008536999,0.0,-0.0021971506,0.013994763,-0.003389816,0.0,0.013605911,0.0,0.0,-0.0023651537,0.0,0.0,0.0,0.0,0.0,-0.01064894,0.032996636,0.08955581,0.0072407583,0.009124398,-0.004200843,0.0,0.0,0.0,-0.033799868,0.0,0.0021692698,0.0,-0.017222393,-0.03727365,0.0014534653,-0.010754377
0.0762286,0.07900123,0.0016096691,-0.059044756,0.0049139573,-0.0005263691,0.010982274,0.0038247267,0.0029106033,0.13741113,-0.04301634,0.0,0.0,0.045048356,0.009654116,0.053024586,0.015610157,0.0031151182,0.0035201064,0.0,0.010071676,0.0,-0.031323012,0.004630617,0.06843406,0.0,0.0015306954,-0.017754182,0.050565254,-0.0033022694,0.02753143,-0.0009778708,0.0060331714,0.0,0.009177551,-0.011519326,-0.011406857,-0.0015671928,0.0,0.15282425,0.005103543,0.0,0.0,0.015228866,-0.012864711,0.016607936,0.02666335,0.0,0.010861648,0.033528946,0.0,0.01771217,0.032716148,0.0,0.0038489613,0.0,0.013416423,0.018857945,0.0,0.0,0.0,0.0028901494,0.0,-0.0030203257,0.0,-0.0008987,-0.0051272297,0.10484,0.03029459,0.0,0.003146869,-0.024462257,-0.0015369237,0.0,-0.033036973,0.0,0.0,0.0016911139,0.0,0.0,0.0,0.0,0.0,0.0062916605,-0.03403497,0.0026587974,-0.008902496,-0.0071598813,0.001260253,0.0,0.0,0.0,0.004742572,0.0,-0.028394807,0.0,-0.0014403383,0.02384035,-0.09170114,0.06087705
-0.040695164,-0.008173247,0.0027793525,-0.009868284,0.038725786,-0.00088237383,-0.023213293,-0.0018285995,0.0029106033,-0.014781526,-0.029583512,0.0,0.0,0.009663023,0.015904605,0.015695438,0.019719088,0.0031151182,0.0050675133,0.0,-0.014475365,0.0,0.0033830446,0.01601886,-0.0060729673,0.0,0.0015306954,0.02893113,-0.011907423,-0.005020243,0.007180754,-0.00041908748,0.023726394,0.0,0.041750714,-0.011519326,0.057478603,-0.0015671928,0.0,-0.06445221,0.01991356,0.0,0.0,-0.016283436,-0.030960029,-2.7064001e-05,0.030798865,0.0,-0.093496166,0.009325165,0.0,0.009115867,-0.0691226,0.0,0.0038489613,0.0,0.011822472,-0.007882143,0.0,0.0,0.0,0.0020998456,0.0,0.0053862296,0.0,-0.0025914211,0.0032758752,0.0038539134,0.0042493283,0.0,0.0045364276,-0.011449899,-0.01019715,0.0,0.013605911,0.0,0.0,-0.021488618,0.0,0.0,0.0,0.0,0.0,0.0054433113,-0.037686087,-0.012379737,-0.0038193553,-0.00996244,0.001260253,0.0,0.0,0.0,-0.005241462,0.0,0.014944635,0.0,-0.0069567887,-0.036497265,0.0014534653,-0.025545023
0.11648041,0.003870495,-0.0049989494,-0.08189447,0.0059055705,-0.00088237383,-0.007991446,-0.020739201,0.0029106033,0.115848795,-0.020625139,0.0,0.0,0.011498739,0.026273774,0.024886884,0.015610157,0.0031151182,0.0069279284,0.0,0.006302504,0.0,-0.013399041,0.004630617,-0.008608672,0.0,0.0015306954,0.055159308,0.052033324,-0.010408452,-0.0047317897,-0.0009778708,-0.064942226,0.0,0.0010062843,-0.011519326,0.046260796,-0.0009820531,0.0,-0.11060026,0.005103543,0.0,0.0,0.009350969,-0.021032233,0.016607936,0.032021366,0.0,0.010434883,-0.019090232,0.0,0.034423053,-0.028092232,0.0,0.0038489613,0.0,0.0065589864,0.010466661,0.0,0.0,0.0,0.0028901494,0.0,0.003270612,0.0,-0.0014489244,-0.017041497,0.10460035,0.03029459,0.0,-0.011887816,-0.015303846,-0.0024761548,0.0,-0.011412583,0.0,0.0,0.0008649207,0.0,0.0,0.0,0.0,0.0,0.0053273235,-0.04388459,0.0011090506,-0.008902496,-0.0071598813,0.010840668,0.0,0.0,0.0,0.0063328412,0.0,-0.00981841,0.0,0.0080813235,0.008889283,0.0024461912,-0.019034397
-0.019560862,0.08709738,-0.00015287055,-0.012942535,0.0126487445,-0.00088237383,0.023317158,-5.422067e-05,0.0029106033,-0.0114652235,-0.027542869,0.0,0.0,0.015098769,0.01043053,0.06306583,0.020693297,0.0031151182,0.0057803765,0.0,-0.004722393,0.0,0.016415086,0.004630617,-0.012844378,0.0,0.0018962104,-0.06255015,-0.004905167,-0.005020243,-0.017708,-0.00041908748,0.0070897588,0.0,0.0021811523,-0.011519326,0.033354383,-0.0009820531,0.0,-0.016363818,0.01991356,0.0,0.0,-0.016283436,-0.013206979,0.008651665,0.02877216,0.0,0.010622571,0.009325165,0.0,-0.0037792202,0.08045938,0.0,0.0038489613,0.0,0.04121276,-0.007882143,0.0,0.0,0.0,0.002964636,0.0,0.006369622,0.0,-0.0013014507,0.005230367,-0.014704887,0.008215576,0.0,0.003146869,-0.007821845,-0.003389816,0.0,0.013605911,0.0,0.0,0.0057064393,0.0,0.0,0.0,0.0,0.0,-0.00094861886,-0.04388459,-0.026905838,-0.0038193553,-0.008571075,0.001260253,0.0,0.0,0.0,0.015541231,0.0,0.004193795,0.0,-0.017222393,0.0072187763,0.0014534653,-0.025545023
-0.05357635,0.08838934,-0.0040528383,-0.0014148032,-0.016306339,0.00046189982,-0.03550021,-0.0006625216,0.014247557,-0.0114652235,-0.0004395824,0.0,0.0,0.0116141625,-0.058035195,0.058504924,-0.062216338,-0.0003455216,0.007339879,0.0,-0.0031343256,0.0,0.007983317,0.0058792485,-0.013143675,0.0,0.0018962104,0.010755436,-0.011907423,-0.005020243,0.007180754,-0.0015776104,0.00698588,0.0,-0.03224872,-0.0022477428,0.042677775,-0.0015671928,0.0,-0.016363818,0.01991356,0.0,0.0,-0.029879987,-0.014333757,0.008651665,0.039115883,0.0,-0.093496166,-0.0083781,0.0,0.009795748,0.08615798,0.0,0.05507097,0.0,-0.021369582,0.012500659,0.0,0.0,0.0,0.002964636,0.0,-0.0074838684,0.0,-0.002797692,0.005230367,-0.027660483,-0.007983587,0.0,-0.0021971506,0.01436603,-0.003389816,0.0,0.017530687,0.0,0.0,-0.011399429,0.0,0.0,0.0,0.0,0.0,0.002006157,0.121496,-0.012560156,-0.006019533,0.0025940873,0.00076906994,0.0,0.0,0.0,0.015541231,0.0,0.004447287,0.0,-0.017222393,0.010434745,0.0014534653,-0.012621965
